league_id,gameid,League,Code,Week Day,Date,Round,Time,Home Team,Home Team Code,Away Team,Away Team Code,Venue,Home Score,Away Score
1,1_741694,לאומית,741694,יום שלישי,16/12/2025,12,19:15,מכבי קרית גת,3043,מכבי רחובות,75,"רח' אבני החושן, קרית גת",,
1,1_741690,לאומית,741690,יום שלישי,16/12/2025,12,19:15,הפועל חיפה,4153,א.ס. עירוני אשקלון,920,"היכל הספורט רוממה, חיפה",,
1,1_741689,לאומית,741689,יום שלישי,16/12/2025,12,19:30,מ.כ עוטף דרום,12645,מכבי חיפה,69,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741613,לאומית,741613,יום שישי,19/12/2025,2,12:30,אליצור שומרון,4083,מכבי מעלה אדומים,3745,"ישיבת אמית, ברוכין",,
1,1_741612,לאומית,741612,יום שישי,19/12/2025,2,13:00,מכבי רחובות,75,הפועל אילת,1278,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741702,לאומית,741702,יום שלישי,23/12/2025,13,18:30,מכבי רחובות,75,הפועל נהריה,26,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741698,לאומית,741698,יום שלישי,23/12/2025,13,18:45,מ.ס צפת,4818,הפועל אילת,1278,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741700,לאומית,741700,יום שלישי,23/12/2025,13,19:00,מכבי חיפה,69,הפועל חיפה,4153,"היכל הספורט רוממה, חיפה",,
1,1_741697,לאומית,741697,יום שלישי,23/12/2025,13,19:00,הפועל מגדל העמק/יזרעאל,2267,אליצור יבנה,168,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741696,לאומית,741696,יום שלישי,23/12/2025,13,19:00,מכבי אשדוד,7261,"א.ס רמה""ש",585,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741701,לאומית,741701,יום שלישי,23/12/2025,13,19:30,מכבי פתח תקווה,42,מ.כ עוטף דרום,12645,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741699,לאומית,741699,יום שישי,26/12/2025,13,12:30,א.ס. עירוני אשקלון,920,מכבי מעלה אדומים,3745,"שד' בן גוריון 37, אשקלון",,
1,1_741703,לאומית,741703,יום שישי,26/12/2025,13,12:30,אליצור שומרון,4083,מכבי קרית גת,3043,"ישיבת אמית, ברוכין",,
1,1_741710,לאומית,741710,יום שלישי,30/12/2025,14,18:30,מכבי אשדוד,7261,הפועל מגדל העמק/יזרעאל,2267,"מקיף ז', רובע סיטי, רח' העצמאות 62, אשדוד",,
1,1_741708,לאומית,741708,יום שלישי,30/12/2025,14,18:45,הפועל אילת,1278,א.ס. עירוני אשקלון,920,"אולם בגין, רח' הספורטאים 1, אילת",,
1,1_741704,לאומית,741704,יום שלישי,30/12/2025,14,19:00,הפועל נהריה,26,אליצור שומרון,4083,"היכל הספורט עין שרה, רח' הדבורנית 11, נהריה",,
1,1_741709,לאומית,741709,יום שלישי,30/12/2025,14,19:00,אליצור יבנה,168,מ.ס צפת,4818,"היכל הספורט ע""ש רלף קליין, רח' הדוגית 22, יבנה",,
1,1_741707,לאומית,741707,יום שלישי,30/12/2025,14,19:15,מכבי מעלה אדומים,3745,מכבי חיפה,69,"רח' דרך הגיא 5, מעלה אדומים",,
1,1_741705,לאומית,741705,יום שלישי,30/12/2025,14,19:30,מ.כ עוטף דרום,12645,מכבי רחובות,75,"מועצה אזורית אשכול, קיבוץ מגן",,
1,1_741711,לאומית,741711,יום שישי,02/01/2026,14,12:45,"א.ס רמה""ש",585,מכבי קרית גת,3043,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741706,לאומית,741706,יום שישי,02/01/2026,14,13:00,הפועל חיפה,4153,מכבי פתח תקווה,42,"היכל הספורט רוממה, חיפה",,
1,1_741718,לאומית,741718,יום שלישי,06/01/2026,15,18:30,אליצור שומרון,4083,מ.כ עוטף דרום,12645,"ישיבת אמית, ברוכין",,
1,1_741715,לאומית,741715,יום שלישי,06/01/2026,15,19:00,מכבי חיפה,69,הפועל אילת,1278,"היכל הספורט רוממה, חיפה",,
1,1_741719,לאומית,741719,יום שלישי,06/01/2026,15,19:00,מכבי קרית גת,3043,הפועל נהריה,26,"רח' אבני החושן, קרית גת",,
1,1_741712,לאומית,741712,יום שלישי,06/01/2026,15,19:15,הפועל מגדל העמק/יזרעאל,2267,"א.ס רמה""ש",585,"ביה""ס יערת העמק, מגדל העמק",,
1,1_741716,לאומית,741716,יום שלישי,06/01/2026,15,19:30,מכבי פתח תקווה,42,מכבי מעלה אדומים,3745,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
1,1_741713,לאומית,741713,יום שלישי,06/01/2026,15,19:30,מ.ס צפת,4818,מכבי אשדוד,7261,"אולם הפיס, רח' ז'בוטינסקי 1, צפת",,
1,1_741714,לאומית,741714,יום שישי,09/01/2026,15,12:45,א.ס. עירוני אשקלון,920,אליצור יבנה,168,"שד' בן גוריון 37, אשקלון",,
1,1_741717,לאומית,741717,יום שישי,09/01/2026,15,13:00,מכבי רחובות,75,הפועל חיפה,4153,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741723,לאומית,741723,יום שלישי,13/01/2026,16,18:30,מכבי רחובות,75,מכבי מעלה אדומים,3745,"אולם ברזילי, רח' יעקב רייפן 6, רחובות",,
1,1_741725,לאומית,741725,יום שלישי,13/01/2026,16,19:00,מכבי חיפה,69,אליצור יבנה,168,"היכל הספורט רוממה, חיפה",,
1,1_741720,לאומית,741720,יום שלישי,13/01/2026,16,19:00,"א.ס רמה""ש",585,הפועל נהריה,26,"קרית יערים, רח' יצחק אלחנן 13, רמת השרון",,
1,1_741726,לאומית,741726,יום שלישי,13/01/2026,16,19:00,א.ס. עירוני אשקלון,920,מכבי אשדוד,7261,"שד' בן גוריון 37, אשקלון",,
1,1_741721,לאומית,741721,יום שלישי,13/01/2026,16,19:00,מכבי קרית גת,3043,מ.כ עוטף דרום,12645,"רח' אבני החושן, קרית גת",,
1,1_741722,לאומית,741722,יום שלישי,13/01/2026,16,19:00,אליצור שומרון,4083,הפועל חיפה,4153,"ישיבת אמית, ברוכין",,
1,1_741724,לאומית,741724,יום שלישי,13/01/2026,16,19:30,מכבי פתח תקווה,42,הפועל אילת,1278,"אולם רוזמרין, רח' בן גוריון 37, פתח תקווה",,
