player_id,player_name,team,team_id,league_id,games_played,games_started,min,pts,fgm,fga,fg_pct,2ptm,2pta,2pt_pct,3ptm,3pta,3pt_pct,ftm,fta,ft_pct,def,off,reb,ast,stl,to,pf,pfa,blk,blka,rate
3cbf7619f370,מקסים פוקסמן,הפועל מגדל העמק/יזרעאל,2267,1,1,0,12.0,4.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0
3ce209192abc,שון דליד,אליצור שומרון,4083,1,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3e7b133e2773,עמית שדה,מכבי קרית גת,3043,1,1,0,16.0,5.0,1.0,5.0,20.0,1.0,4.0,25.0,0.0,1.0,0.0,3.0,3.0,100.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,5.0
4646c743ac31,גידי שיפר,מכבי קרית גת,3043,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46b1d9a76829,ברנדון אדווארדס,הפועל מגדל העמק/יזרעאל,2267,1,1,1,35.0,17.0,7.0,14.0,50.0,5.0,8.0,62.5,2.0,6.0,33.3,1.0,2.0,50.0,6.0,5.0,11.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,19.0
480cd20560f8,עמית ראובן,מכבי אשדוד,7261,1,1,1,31.0,15.0,6.0,10.0,60.0,3.0,6.0,50.0,3.0,4.0,75.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,4.0,3.0,1.0,0.0,0.0,12.0
49fa443a396b,עילי שאול,מ.כ עוטף דרום,12645,1,1,1,28.0,14.0,3.0,8.0,37.5,2.0,4.0,50.0,1.0,4.0,25.0,7.0,8.0,87.5,8.0,0.0,8.0,5.0,2.0,3.0,2.0,5.0,0.0,0.0,23.0
4ec038351569,יהלי שטיינהאור,הפועל מגדל העמק/יזרעאל,2267,1,1,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53012df251d5,דשון בורק,הפועל מגדל העמק/יזרעאל,2267,1,1,1,31.0,17.0,6.0,13.0,46.2,5.0,10.0,50.0,1.0,3.0,33.3,4.0,4.0,100.0,4.0,0.0,4.0,8.0,1.0,2.0,2.0,5.0,1.0,0.0,25.0
547e136db001,רועי בכר,אליצור שומרון,4083,1,1,1,25.0,14.0,5.0,8.0,62.5,1.0,2.0,50.0,4.0,6.0,66.7,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,11.0
55406dc5833b,אביב שמעוני,הפועל מגדל העמק/יזרעאל,2267,1,1,1,27.0,11.0,4.0,10.0,40.0,1.0,3.0,33.3,3.0,7.0,42.9,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,2.0,3.0,1.0,1.0,0.0,8.0
57328ca09aa1,עידן אלבר,הפועל מגדל העמק/יזרעאל,2267,1,1,0,22.0,15.0,5.0,9.0,55.6,2.0,4.0,50.0,3.0,5.0,60.0,2.0,4.0,50.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,14.0
5fb6fe160627,מתן בן אקן,מכבי אשדוד,7261,1,1,0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
626da662ea85,וסלי האריס,הפועל חיפה,4153,1,1,1,35.0,12.0,3.0,13.0,23.1,3.0,9.0,33.3,0.0,4.0,0.0,6.0,8.0,75.0,5.0,4.0,9.0,6.0,0.0,2.0,3.0,6.0,0.0,1.0,14.0
6874cf981916,נבו זומרפלד,מ.כ עוטף דרום,12645,1,1,0,18.0,6.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,1.0,3.0,5.0,1.0,0.0,4.0,1.0,0.0,0.0,10.0
69c7d5e8e553,בן קלהון גולד,מכבי אשדוד,7261,1,1,1,15.0,4.0,2.0,7.0,28.6,2.0,3.0,66.7,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,4.0,0.0,2.0,0.0,-1.0
6b9865c5fde1,סי ג'יי ווקר,אליצור יבנה,168,1,1,1,32.0,33.0,11.0,21.0,52.4,10.0,19.0,52.6,1.0,2.0,50.0,10.0,12.0,83.3,3.0,4.0,7.0,1.0,1.0,1.0,3.0,9.0,2.0,0.0,37.0
6fd5d2df2c0f,ניב למפרט,הפועל מגדל העמק/יזרעאל,2267,1,1,0,7.0,4.0,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
7121e39cbbe9,גיא חמו,הפועל חיפה,4153,1,1,0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0
720d6dc55268,נווה מינץ,מכבי חיפה,69,1,1,0,20.0,8.0,4.0,9.0,44.4,4.0,9.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,11.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,14.0
72c6eed34802,טום סיגטי,הפועל מגדל העמק/יזרעאל,2267,1,1,0,17.0,5.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,3.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,11.0
769debea6af5,טאז שרמן,מ.ס צפת,4818,1,1,1,32.0,21.0,7.0,16.0,43.8,2.0,5.0,40.0,5.0,11.0,45.5,2.0,3.0,66.7,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0
77160cca2ece,דיימונד סטון,מכבי קרית גת,3043,1,1,1,33.0,15.0,6.0,15.0,40.0,5.0,11.0,45.5,1.0,4.0,25.0,2.0,2.0,100.0,10.0,2.0,12.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,10.0
7953fdbab348,טל חדד,מ.ס צפת,4818,1,1,0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
79991533f8dd,די ג'יי שארפ,מ.ס צפת,4818,1,1,0,15.0,11.0,3.0,6.0,50.0,0.0,0.0,0.0,3.0,6.0,50.0,2.0,3.0,66.7,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,5.0
7b5340af878c,עומר פולג,א.ס. עירוני אשקלון,920,1,1,0,31.0,14.0,5.0,12.0,41.7,3.0,9.0,33.3,2.0,3.0,66.7,2.0,2.0,100.0,7.0,0.0,7.0,6.0,1.0,2.0,3.0,5.0,0.0,0.0,21.0
7da59f12a870,רזיאל חיון,מכבי חיפה,69,1,1,0,9.0,3.0,1.0,4.0,25.0,0.0,1.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0
7e7a06a0bdf1,מקסים רומנוב,מכבי קרית גת,3043,1,1,1,32.0,14.0,5.0,7.0,71.4,5.0,7.0,71.4,0.0,0.0,0.0,4.0,5.0,80.0,7.0,4.0,11.0,1.0,0.0,5.0,4.0,4.0,0.0,0.0,18.0
869cbbda4369,אר ג׳יי גלאספר,א.ס. עירוני אשקלון,920,1,1,1,39.0,20.0,6.0,21.0,28.6,4.0,13.0,30.8,2.0,8.0,25.0,6.0,6.0,100.0,4.0,0.0,4.0,7.0,1.0,1.0,2.0,5.0,0.0,0.0,19.0
8dbf0c207630,נועם יעקובי,מכבי אשדוד,7261,1,1,0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0
8ee83243a238,דווייט וילסון,מכבי אשדוד,7261,1,1,1,35.0,24.0,10.0,14.0,71.4,10.0,14.0,71.4,0.0,0.0,0.0,4.0,7.0,57.1,14.0,4.0,18.0,1.0,0.0,2.0,2.0,7.0,2.0,1.0,40.0
936f4ebaeb5c,דימיטריוס טרידוול,אליצור שומרון,4083,1,1,1,35.0,13.0,6.0,9.0,66.7,6.0,9.0,66.7,0.0,0.0,0.0,1.0,5.0,20.0,8.0,2.0,10.0,1.0,1.0,0.0,3.0,7.0,0.0,0.0,21.0
973da7ad1232,עידן אברהם,אליצור יבנה,168,1,1,0,11.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,4.0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,5.0
9be757a58936,עידו פליישר,א.ס. עירוני אשקלון,920,1,1,1,20.0,4.0,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0
9cdf7a871ee2,עוז חולי,אליצור יבנה,168,1,1,1,29.0,11.0,4.0,8.0,50.0,3.0,4.0,75.0,1.0,4.0,25.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,8.0
a200154dfa5c,אקסבייר ג'ונסון,הפועל חיפה,4153,1,1,1,37.0,20.0,6.0,15.0,40.0,3.0,9.0,33.3,3.0,6.0,50.0,5.0,8.0,62.5,9.0,5.0,14.0,1.0,5.0,1.0,5.0,6.0,0.0,0.0,28.0
a3369ddefc7b,רון יצחק כהן,א.ס. עירוני אשקלון,920,1,1,1,20.0,5.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,3.0,0.0,3.0,3.0,100.0,1.0,3.0,4.0,5.0,2.0,3.0,4.0,2.0,0.0,0.0,7.0
a40427f4c71b,עמרי שלף,מ.כ עוטף דרום,12645,1,1,1,30.0,16.0,3.0,7.0,42.9,0.0,2.0,0.0,3.0,5.0,60.0,7.0,9.0,77.8,3.0,2.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0,1.0,17.0
a88d629276eb,דניאל רוזנבאום,הפועל חיפה,4153,1,1,1,34.0,14.0,4.0,10.0,40.0,3.0,4.0,75.0,1.0,6.0,16.7,5.0,5.0,100.0,3.0,1.0,4.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,17.0
adb342c471a4,קינדל היל,מ.כ עוטף דרום,12645,1,1,1,27.0,13.0,5.0,10.0,50.0,5.0,9.0,55.6,0.0,1.0,0.0,3.0,4.0,75.0,2.0,1.0,3.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,7.0
b5b7fc3b6eb0,דניאל גריידי,אליצור יבנה,168,1,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ba2ec8e6cdba,ג'וש פרידקין,מכבי חיפה,69,1,1,0,22.0,8.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,3.0,66.7,2.0,2.0,100.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,8.0
bc2b135c82c0,יונתן קלר,מ.כ עוטף דרום,12645,1,1,1,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
bf85df07a49f,אוהד דקל,מ.כ עוטף דרום,12645,1,1,0,19.0,6.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,0.0,2.0,3.0,66.7,3.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,14.0
c1f4245e8a3b,ניב בלול,מכבי קרית גת,3043,1,1,0,29.0,7.0,3.0,6.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,0.0,2.0,3.0,2.0,0.0,0.0,9.0
c2fbea50b179,פול דלייני,אליצור שומרון,4083,1,1,0,26.0,18.0,6.0,6.0,100.0,5.0,5.0,100.0,1.0,1.0,100.0,5.0,5.0,100.0,3.0,0.0,3.0,2.0,0.0,4.0,3.0,4.0,1.0,0.0,21.0
c6730aed5db2,רביב פיטשון,מכבי אשדוד,7261,1,1,0,5.0,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0
c6c12bb998a9,יובל בר,מ.ס צפת,4818,1,1,0,17.0,7.0,3.0,6.0,50.0,2.0,4.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,4.0,2.0,6.0,1.0,1.0,1.0,5.0,3.0,0.0,0.0,9.0
c9a73aa44596,קורן משה,מכבי חיפה,69,1,1,1,7.0,8.0,4.0,7.0,57.1,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0
ca11035c4930,מאור נקרשביץ,מכבי קרית גת,3043,1,1,1,12.0,6.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0
cd74ad0f28af,אור פורר,אליצור יבנה,168,1,1,1,30.0,4.0,2.0,10.0,20.0,2.0,8.0,25.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,3.0,11.0,6.0,0.0,2.0,3.0,4.0,0.0,1.0,10.0
ce7ec8e93c0e,יונתן אבולוף,אליצור שומרון,4083,1,1,0,20.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0
cf1b236bf74c,דנאל כוזהינוף,הפועל חיפה,4153,1,1,1,25.0,8.0,3.0,11.0,27.3,1.0,3.0,33.3,2.0,8.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0
d03b0bbc4025,אמרי שביט,מכבי אשדוד,7261,1,1,1,26.0,13.0,5.0,5.0,100.0,5.0,5.0,100.0,0.0,0.0,0.0,3.0,3.0,100.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,4.0,0.0,0.0,20.0
d24761ca2703,בן אונצ'ה,מכבי קרית גת,3043,1,1,1,23.0,12.0,5.0,10.0,50.0,3.0,7.0,42.9,2.0,3.0,66.7,0.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,0.0,5.0,1.0,0.0,0.0,12.0
d45e19bfe008,אורי חי,אליצור יבנה,168,1,1,0,16.0,4.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,3.0,33.3,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0
d4c4c82d559a,רז מור,מ.ס צפת,4818,1,1,1,33.0,10.0,4.0,12.0,33.3,4.0,8.0,50.0,0.0,4.0,0.0,2.0,2.0,100.0,3.0,1.0,4.0,7.0,0.0,2.0,2.0,5.0,0.0,2.0,12.0
d57b8a5512dd,אריאל ג'אן,א.ס. עירוני אשקלון,920,1,1,0,5.0,2.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dad9f613e89f,אלון ראכלין,מכבי חיפה,69,1,1,0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
db92d64092c2,נאור שרון,מכבי חיפה,69,1,1,1,33.0,4.0,1.0,9.0,11.1,1.0,5.0,20.0,0.0,4.0,0.0,2.0,2.0,100.0,5.0,0.0,5.0,10.0,0.0,3.0,1.0,4.0,0.0,0.0,11.0
dc03caa0efc7,נועם אקריש,מ.ס צפת,4818,1,1,1,24.0,5.0,2.0,5.0,40.0,1.0,1.0,100.0,1.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0
df48d42290e4,מתן חכמו,אליצור שומרון,4083,1,1,1,27.0,8.0,4.0,7.0,57.1,4.0,6.0,66.7,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,4.0,1.0,5.0,5.0,1.0,0.0,0.0,3.0
df7f6a047c8c,יונתן מור,אליצור שומרון,4083,1,1,1,23.0,2.0,1.0,6.0,16.7,1.0,2.0,50.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0
df83651ed6b0,שגיב דוד,אליצור יבנה,168,1,1,1,27.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,4.0,1.0,5.0,6.0,2.0,0.0,2.0,2.0,1.0,0.0,12.0
e16f84cbb4ee,בר שינבוים,מכבי אשדוד,7261,1,1,0,2.0,2.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
e5b1a0211e78,עומר דרגושנסקי,אליצור שומרון,4083,1,1,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0
e6017ba760c5,עוז לביא,א.ס. עירוני אשקלון,920,1,1,1,32.0,20.0,8.0,17.0,47.1,5.0,12.0,41.7,3.0,5.0,60.0,1.0,2.0,50.0,2.0,5.0,7.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,15.0
e62808b99429,ניתאי רוזנברג,הפועל מגדל העמק/יזרעאל,2267,1,1,1,16.0,3.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,-1.0
e62ebf745712,שוהם גת,הפועל חיפה,4153,1,1,0,24.0,13.0,4.0,10.0,40.0,1.0,2.0,50.0,3.0,8.0,37.5,2.0,2.0,100.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,12.0
e8cc7af73727,רוברט טרנר,מכבי אשדוד,7261,1,1,1,39.0,26.0,11.0,21.0,52.4,7.0,11.0,63.6,4.0,10.0,40.0,0.0,0.0,0.0,3.0,1.0,4.0,10.0,3.0,2.0,2.0,3.0,0.0,0.0,32.0
eaaa66e6ad82,איאן מרטינז,אליצור יבנה,168,1,1,1,35.0,29.0,10.0,19.0,52.6,9.0,12.0,75.0,1.0,7.0,14.3,8.0,9.0,88.9,10.0,1.0,11.0,4.0,0.0,4.0,2.0,7.0,0.0,0.0,35.0
edde6bc7a95c,מייקל גרין,מכבי קרית גת,3043,1,1,1,36.0,23.0,9.0,22.0,40.9,5.0,11.0,45.5,4.0,11.0,36.4,1.0,2.0,50.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,8.0,0.0,1.0,20.0
efd6f836e243,ג'וש פרייס,מכבי חיפה,69,1,1,0,17.0,17.0,6.0,10.0,60.0,5.0,8.0,62.5,1.0,2.0,50.0,4.0,6.0,66.7,4.0,2.0,6.0,2.0,0.0,2.0,4.0,4.0,0.0,1.0,16.0
f13e0eb26e8c,אילון ששון,מכבי חיפה,69,1,1,1,26.0,6.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,5.0,9.0,1.0,1.0,2.0,5.0,3.0,0.0,1.0,10.0
f530f8209ca3,דניאל קופרברג,מ.ס צפת,4818,1,1,1,26.0,11.0,5.0,9.0,55.6,5.0,9.0,55.6,0.0,0.0,0.0,1.0,2.0,50.0,10.0,1.0,11.0,4.0,0.0,2.0,1.0,4.0,1.0,0.0,23.0
f9c21da063fa,ג'ושוע נזאקור,מ.ס צפת,4818,1,1,1,37.0,15.0,5.0,10.0,50.0,5.0,9.0,55.6,0.0,1.0,0.0,5.0,7.0,71.4,5.0,0.0,5.0,4.0,0.0,5.0,2.0,5.0,0.0,0.0,15.0
faf943a8d0fe,ג'יילן לאמאר הרפר,מכבי חיפה,69,1,1,1,26.0,15.0,3.0,17.0,17.6,2.0,9.0,22.2,1.0,8.0,12.5,8.0,12.0,66.7,3.0,0.0,3.0,2.0,0.0,0.0,4.0,6.0,0.0,1.0,3.0
fb0aa67e8009,עומר אל על,אליצור יבנה,168,1,1,0,12.0,4.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0
fc225a2e2e41,איתם כהן,מ.כ עוטף דרום,12645,1,1,0,14.0,8.0,3.0,6.0,50.0,2.0,2.0,100.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0
